ufid,size,%_treated,%_censored,%_effect_size,effect_size,link_type,snr,tx_importance,deg(y),deg(z),deg(c),n_conf(y),n_conf(yz),n_conf(z),n_conf(c),n_conf(cy),n_conf(cz),n_conf(cyz),dgp,instance,random_seed
917c9b91883d43b691d62052b47b80d3,1000,51.3038235864,0,-4.73285313619,-0.0418907404019,exp,0.9189500646950001,0.27905531327599997,37,45,-1,5,31,14,0,0,0,0,39,5,12188
cb3c7fbe59054dd9be568df0a1103736,1000,73.60948063890001,0,2.19121479063,0.019937619908599997,exp,0.9777728674959999,0.27905531327599997,37,45,-1,5,31,14,0,0,0,0,39,8,686652
c7743151d21348c2833ffdbdad0421cd,1000,13.97770744,0,-0.024726315170599998,-1.64307795701,poly,0.8480783658600001,,2,1,-1,13,4,33,0,0,0,0,40,0,77395
af99d7cf68104777b8ad83184ebee3ba,1000,21.1843226016,0,2.12788415803,2.68930868465,poly,0.870642409664,,1,1,-1,13,4,33,0,0,0,0,40,1,314182
4c8cf81dc73b442cbe2fcadd96e5b2a7,1000,19.0717849274,0,-0.0812612535329,-7.622962664610001,poly,0.84595387391,,3,3,-1,13,4,33,0,0,0,0,40,2,937676
c761747ecf3e48eb92a61f300297107f,1000,35.4087870776,0,0.480295093229,7.5493527274800005,poly,0.8409164687809999,,2,3,-1,13,4,33,0,0,0,0,40,3,160867
f8baa54f4695485bae62d8cbb29bee13,1000,30.4248235427,0,0.0421309695753,-3.2084744883700003,poly,0.825273521662,,2,3,-1,13,4,33,0,0,0,0,40,6,612467
b89f98e8ed38487683084e233d87b02d,1000,31.125091994899996,0,0.00774036239978,-11.7029476696,poly,0.842375329733,,3,2,-1,13,4,33,0,0,0,0,40,7,570062
fefdc0723b144986a45d965606f8ac11,1000,29.442377459,0,-1.2286667804200002,-2.08541265491,poly,0.83979906869,,1,3,-1,13,4,33,0,0,0,0,40,9,661501
ec09fd968f08470cb3c4d913c8cfcd31,1000,14.356169250399999,0,2.63932063238,-0.34220376195200003,poly,0.819253290183,0.288539008178,2,2,-1,9,23,18,0,0,0,0,41,1,793031
2ccb195f22bd45b29ae67a5f56abc208,1000,18.6649868567,0,-5.83938149448,0.308585664261,poly,0.847542333298,0.288539008178,1,2,-1,9,23,18,0,0,0,0,41,3,837591
2203f5992076437d86c924740d06ef0c,1000,12.908818052300001,0,-0.148684101654,0.471127788517,poly,0.8487929867,0.288539008178,1,3,-1,9,23,18,0,0,0,0,41,4,645720
3abd310902a7454d8fe7140bd3d936a3,1000,4.84729688763,0,-3.1320159482300003,1.4497855109,poly,0.830801820462,0.288539008178,2,2,-1,9,23,18,0,0,0,0,41,5,983147
0dd6d6920a424dc7924a97aadea46bc3,1000,28.2977236531,0,-8.00897844834,2.0633969102900003,poly,0.8813790449850001,0.288539008178,1,3,-1,9,23,18,0,0,0,0,41,6,46805
3a8691f43ac040cbb5adf7acb54cd527,1000,20.1581403131,0,-4.13568284823,0.592568956292,poly,0.906604290761,0.288539008178,3,1,-1,9,23,18,0,0,0,0,41,8,804392
199dc9f872004505a3b589dabf369de3,1000,2.01143271583,0,2.79082708384,0.04674131205680001,log,0.8953819626170001,,32,36,-1,14,17,19,0,0,0,0,42,3,981992
660845b0bb144a8294fdc8aa12d0e8a2,1000,29.7991519229,0,126.04816320100001,0.34868401633100005,log,0.8718959896870001,,32,36,-1,14,17,19,0,0,0,0,42,7,374364
cb6d6ca1b1e340e68d31dbb4607b3392,1000,12.5128786573,0,-8.910375856970001,0.088140201196,log,0.868280575859,0.276937893409,38,25,-1,25,12,13,0,0,0,0,43,0,562431
9b464dc2f97940a38d8b2d8b72e273a2,1000,20.2811776229,0,-38.1532654048,1.0694999513099999,log,0.875409384037,0.276937893409,38,25,-1,25,12,13,0,0,0,0,43,1,793337
3fa26f6ce6c44c8aad6f16b3920306be,1000,8.75545422221,0,12.706086819600001,-0.17551948598099998,log,0.8502572053849999,0.276937893409,38,25,-1,25,12,13,0,0,0,0,43,5,795861
7d9d74821f4d46659eabf33cde57dc8a,1000,6.81133253695,0,3.32639001383,0.00867758877177,exp,0.842406373809,0.276937893409,38,25,-1,25,12,13,0,0,0,0,43,7,519829
4a500aec3b3346548e1ba49a7a9bb9d2,1000,13.8016593101,0,-0.25073208405999997,-7.49661202753,poly,1.0,,2,2,-1,4,20,26,0,0,0,0,44,2,932090
a2aeaaa353aa40a49e91746549755cc3,1000,24.8058630551,0,-3.2277703843400003,2.69058856814,poly,0.986721909147,,1,2,-1,4,20,26,0,0,0,0,44,7,949670
d290bee7b61846c88cd70005c9d6a600,1000,13.928547823699999,0,-0.046231964016100004,-8.16975664852,poly,0.930037057922,,2,2,-1,4,20,26,0,0,0,0,44,8,969476
f95982705cf241cca0b70ac5f77d830b,1000,19.771978655999998,0,0.454992284693,-1.2007209084100001,poly,0.9393838449099999,,1,3,-1,4,20,26,0,0,0,0,44,9,410873
880c16fe92dc47e7be6364b9b61683d7,1000,36.0274198573,0,-1.51956964975,-0.0293018710957,log,0.993045337025,,47,25,-1,25,21,4,0,0,0,0,46,5,459066
0413029420264af6ae2c7a5b590abc4f,1000,42.8128871982,0,-29.387992467399997,-0.28464106033000003,exp,1.0,0.41703239142399995,12,44,-1,6,5,39,0,0,0,0,47,2,62053
31ebc765d29d4a8fb87314df5da32142,1000,19.0862366877,0,65.0671830192,-2.4207097941900004,log,0.96873351641,0.41703239142399995,12,44,-1,6,5,39,0,0,0,0,47,5,7842
152b0f64c7d14a158ee593c6aa17c2c6,1000,16.3581665889,0,-10.808047905999999,-0.08838913528310001,exp,0.934809214489,0.41703239142399995,12,44,-1,6,5,39,0,0,0,0,47,6,665418
51f178476f3b46a9998a1f17e78a4d4f,1000,31.730955886999997,0,-15.273449367000001,-0.20437546423900002,exp,0.9844444020299999,0.41703239142399995,12,44,-1,6,5,39,0,0,0,0,47,7,519864
1620da7d79df4de8bc9d302eba086b53,1000,19.391302003699998,0,-86.60098590969999,0.26502183982599997,log,0.956351422403,0.41703239142399995,12,44,-1,6,5,39,0,0,0,0,47,9,266254
036d648cc6fc42c69930b233ac6b3237,1000,67.7118283151,0,-0.011185028477799999,-1.3348462569700001,poly,0.829337751725,,1,3,-1,26,1,73,0,0,0,0,48,1,237797
4d14d490ffd2412bba43b1abbb2ea109,1000,57.46564932020001,0,0.08577760821350001,4.9898421841600005,poly,0.8511697466529999,,2,3,-1,26,1,73,0,0,0,0,48,2,998217
05675b2d379747ce8cd397dadd61c75d,1000,60.8949035123,0,-18.1353390696,-3.04966434067,poly,0.876756764294,,1,1,-1,26,1,73,0,0,0,0,48,4,661665
31793e7939454540913ec7027f20f6b1,1000,68.3591837168,0,-0.259439482439,0.486444177359,poly,0.83344000705,,1,2,-1,26,1,73,0,0,0,0,48,9,616281
df0f07dda6a54b13afeb3d29174120af,1000,63.7381804394,0,-0.354181431301,0.164789504772,poly,0.857385232758,0.22010458223,1,1,-1,83,11,6,0,0,0,0,49,0,374086
c585599ffd04434aa09e9f8b52ae5a16,1000,49.1350734868,0,-0.884634379507,-0.384156901091,poly,0.848485013837,0.22010458223,1,3,-1,83,11,6,0,0,0,0,49,4,982609
f6800fda067a43eba28ca13f27197df2,1000,56.4220261586,0,1.5220483656000001,-1.3757193409900002,poly,0.842629042412,0.22010458223,1,3,-1,83,11,6,0,0,0,0,49,5,799749
30f94de7164b449b9f2f65f7bf868f74,1000,42.6284468808,0,-10.122409768899999,0.34269564699,log,0.899078809,0.22953106112399999,79,53,-1,47,31,22,0,0,0,0,51,1,941493
0f754ef4d0ec4716a1cd99f70e589e89,1000,43.1508522284,0,-10.287481039500001,0.306077299449,log,0.817753714391,0.22953106112399999,79,53,-1,47,31,22,0,0,0,0,51,4,313942
b7e163620aed4ad3a29ce15bda3318c8,1000,43.0218831771,0,3.18120670426,0.00849565746584,log,0.8654642723579999,0.22953106112399999,79,53,-1,47,31,22,0,0,0,0,51,5,948484
943243921a2f47c2b517ded4495dfeb9,1000,61.9645201071,0,3.6946520713599997,-0.0199090826718,log,0.865183928563,0.22953106112399999,79,53,-1,47,31,22,0,0,0,0,51,6,332615
52f0c118ed594553b7426054dfcf6979,1000,42.0787139642,0,-3.6044985734900004,-0.030889665045500003,exp,0.878148018879,0.22953106112399999,79,53,-1,47,31,22,0,0,0,0,51,8,476152
17af4202d1834950ae83b21185553e87,1000,35.5717629112,0,0.020752095889700003,7.009649109530001,poly,0.9631740541399999,,2,3,-1,12,53,35,0,0,0,0,52,2,354807
6a5e9ee34f804ffc90132ebcf4c42e02,1000,37.394325342100004,0,-0.0834034428775,5.16851682232,poly,0.942298519879,,2,2,-1,12,53,35,0,0,0,0,52,5,844782
aa4a70e6882643e09becd660aab13261,1000,49.5572630439,0,0.540161132559,-0.10497946454700001,poly,0.9720935115379999,0.296974204373,2,2,-1,10,19,71,0,0,0,0,53,0,904847
bac2fe69e6274b48b4bec7470ac70906,1000,52.8766768037,0,4.44084545269,-1.0081949282,poly,0.974149016353,0.296974204373,1,3,-1,10,19,71,0,0,0,0,53,4,802533
aa0bee131b3247f8b32ea96a187f58ed,1000,52.7717178211,0,0.250211683613,0.0505413909601,poly,0.984843856726,0.296974204373,1,1,-1,10,19,71,0,0,0,0,53,6,888020
0e6e5fc6b11a4a3aa8f45c926cb345ff,1000,54.487912782200006,0,-1.8155524820200002,0.446240280883,poly,0.9684901490119999,0.296974204373,2,2,-1,10,19,71,0,0,0,0,53,7,110372
59f69379db7c4b6282e4f56d84ba34b1,1000,58.288403199899996,0,-0.784499025416,-0.0174695821864,log,0.9498541511299999,,38,92,-1,8,29,63,0,0,0,0,54,2,971821
beffd755f1ee4d25bf1479e1da1db425,1000,46.1759676479,0,1.8482582406599999,0.0341651990079,log,0.949292532085,,38,92,-1,8,29,63,0,0,0,0,54,5,572403
cffb23a61e894a62b15232fb6ac821bd,1000,28.4186926912,0,-0.271718182194,6.77064333723,poly,0.8704140643989999,,2,2,-1,10,16,74,0,0,0,0,56,1,428614
d5a73b15cf79422084d01507b28508a7,1000,23.024814655300002,0,-2.04696369371,3.9460553629699997,poly,0.8600262054950001,,2,1,-1,10,16,74,0,0,0,0,56,3,211164
6116fa446869488784c83bd7c35a6dfd,1000,19.5204563313,0,6.30276729024,-4.3849397868699995,poly,0.8434381859000001,,3,1,-1,10,16,74,0,0,0,0,56,5,260776
f692d7f2acf44c89802334e211736363,1000,20.788557075299998,0,0.009525021464280001,-0.19389420233600002,poly,0.8710623154530001,,2,1,-1,10,16,74,0,0,0,0,56,8,222408
816e8832cc8444b5a3d83b6f6569d3b5,1000,18.8549347843,0,0.136250763177,-1.0909860402299998,poly,0.846836364324,0.217622180186,2,2,-1,44,55,1,0,0,0,0,57,1,65250
77c2dc7251d64d15b907ce36a9854d5c,1000,2.86443376712,0,-0.0305121873343,-0.59614046821,poly,0.83271106468,0.217622180186,2,3,-1,44,55,1,0,0,0,0,57,4,220996
f09c11d29afd4b40b7c6a4ec1772f32e,1000,6.21575451365,0,2.14273929303,0.967910033308,poly,0.835435702836,0.217622180186,1,2,-1,44,55,1,0,0,0,0,57,6,526239
d7d86368726f41f0adb7d1bacd7311a0,1000,20.3489028987,0,1.75310106227,0.211491738046,exp,0.8522656732439999,0.221151427795,93,77,-1,23,69,8,0,0,0,0,59,2,437353
af6436de30c94a1a8de58267cead3932,1000,1.98136579992,0,-3.7632989083,-42.6189282507,exp,0.86969665438,0.221151427795,93,77,-1,23,69,8,0,0,0,0,59,3,43198
1a00a9b8ebb440c5bfc06d1774bdaa4c,1000,14.4294546113,0,3.5626777472400004,0.0161108754773,exp,0.8451495637809999,0.221151427795,93,77,-1,23,69,8,0,0,0,0,59,5,519303
81f7e8bb6d7f47cc85824e8e4d8cb09b,1000,9.67879585337,0,0.196111407121,0.0265880498284,exp,0.872296323425,0.221151427795,93,77,-1,23,69,8,0,0,0,0,59,9,831379
264f84ba7cd847d3995bfae07114db92,1000,27.6131872955,0,1.1318502347,-4.339224230269999,poly,0.992593553744,,1,3,-1,38,45,17,0,0,0,0,60,0,44926
761ad5a9a24a4b8da393e2fde67a0dc4,1000,38.0249925447,0,-0.00965205766101,-1.8633047801700002,poly,0.922187740056,,2,3,-1,38,45,17,0,0,0,0,60,3,253420
3a20dcfef3874af4aa6449c686e71800,1000,19.7380010028,0,0.25497793915100003,0.489496628648,poly,0.9734057838850001,0.22168724132399997,1,3,-1,39,52,9,0,0,0,0,61,1,41835
ec737cd022c8496f8a41be1849589917,1000,18.6477408146,0,-0.364450272227,-1.28680676055,poly,0.971763621543,0.22168724132399997,2,1,-1,39,52,9,0,0,0,0,61,3,35484
b096b757d53847eb8c79cd41c94b096c,1000,13.4367888751,0,0.8841503007860001,-0.748980399056,poly,0.9507981783089999,0.22168724132399997,1,2,-1,39,52,9,0,0,0,0,61,4,615280
2186ea75da6241cb976b45395c482f98,1000,31.9872369488,0,-1.38905974811,-0.758051931136,poly,0.9408072019220001,0.22168724132399997,1,2,-1,39,52,9,0,0,0,0,61,6,968144
5b7c4a911d0e41db856871fcc68153fa,1000,33.1467465095,0,-6.73742373215,0.596408422095,poly,0.96459325016,0.22168724132399997,1,1,-1,39,52,9,0,0,0,0,61,9,928457
fd9ed3a0a4734a43b7a088394bd0815a,1000,22.503191432199998,0,10.1398480053,0.777046115617,exp,0.972838519965,,75,61,-1,39,35,26,0,0,0,0,62,2,226639
895fd70974c345e9967225ad4b3a80b7,1000,21.9535456094,0,-0.453115435368,-0.00572397973287,exp,0.9877850782590001,0.218593044391,98,4,-1,96,1,3,0,0,0,0,63,2,64409
fbcd29f87cc54b51a3f97e984f79f143,1000,7.584488963230001,0,-5.08047287117,-0.0463388287101,exp,0.9924611665299999,0.218593044391,98,4,-1,96,1,3,0,0,0,0,63,5,593960
0674b56c741043c29870f5e90c51e93d,1000,8.641921810489999,0,0.506139951713,0.007357692865020001,log,0.978504793788,0.218593044391,98,4,-1,96,1,3,0,0,0,0,63,9,93002
c9722c8dd35747dcb03298edebc18f5d,2500,41.7248500115,0,-0.275507365113,2.8570070284500004,poly,0.830801226546,,3,2,-1,5,4,1,0,0,0,0,0,0,816114
444e564137774eb3b7adafe86ddd88a3,2500,53.0732100113,0,3.12392507647,-1.1330611950799998,poly,0.872125947434,,1,3,-1,5,4,1,0,0,0,0,0,1,860491
cc197ee6fa4d43a28e30239eca28b6a1,2500,69.83932845359999,0,1.1378730883600001,-13.6339719869,poly,0.8953802801799999,,2,1,-1,5,4,1,0,0,0,0,0,5,476926
7323d2663b8c4bf08f84fd9a606c1a2b,2500,66.9970158041,0,-2.20931229589,-4.05582092465,poly,0.8516776788510001,,3,2,-1,5,4,1,0,0,0,0,0,7,105744
83a2888cd7fe4dc889ce778d665c4beb,2500,64.6562401448,0,33.2038252431,-2.7762906556200004,poly,0.8703154195370001,0.5581106265510001,3,3,-1,4,2,4,0,0,0,0,1,1,915109
019988f4ca6a4cbfb6d2eaf77ba6a500,2500,46.19022175560001,0,226.24026846599997,-1.8227793579400002,poly,0.859770308697,0.5581106265510001,1,1,-1,4,2,4,0,0,0,0,1,2,348133
12a0de12be52499b91d15b7bd64c3383,2500,45.193171903,0,12.0611282816,1.9942132923900002,poly,0.860913213787,0.5581106265510001,1,2,-1,4,2,4,0,0,0,0,1,3,623687
5719c929aca14532aca42903c1f6294e,2500,71.9243762352,0,-2.47922044998,-0.534660826822,poly,0.86031460063,0.5581106265510001,2,2,-1,4,2,4,0,0,0,0,1,4,654024
4524e53fca544ddd848f21054a223c1e,2500,39.2141433289,0,56.9093932135,2.8314736553900004,poly,0.8849726984469999,0.5581106265510001,3,1,-1,4,2,4,0,0,0,0,1,5,359932
0aab35192ac34f278bf59e48977340d0,2500,48.542291901000006,0,-0.115774715701,-0.0200395120124,poly,0.873163544813,0.5581106265510001,1,2,-1,4,2,4,0,0,0,0,1,7,74064
45958541859340cdae2603571d7ad169,2500,62.115944493,0,-3.09331398923,-0.010717269832799999,log,0.8337658689540001,,11,3,-1,7,3,0,0,0,0,0,2,0,915089
3296d0970b2449dc985b520c47236434,2500,54.116650045200004,0,-7.5937750073500005,-0.0780557856422,log,0.865122446593,,11,3,-1,7,3,0,0,0,0,0,2,4,39753
e75d232e48cb45f381ea8937bf5ad43e,2500,53.8121480117,0,-12.215839366700001,-0.04959807586519999,exp,0.80357980377,,11,3,-1,7,3,0,0,0,0,0,2,5,872124
e2ae0a0ee0d9439db044e418040abb40,2500,46.499816278400004,0,-0.390185991272,-0.00500322276212,log,0.8621866998469999,,11,3,-1,7,3,0,0,0,0,0,2,8,713669
326500377cc94ecf8af15514b8f92bd2,2500,49.2515068169,0,-61.6638309983,1.0097874174700001,log,0.8692022527169999,0.480898346963,9,6,-1,4,4,2,0,0,0,0,3,4,482809
a9edae196ada4731971351ccad05961a,2500,64.6698162916,0,-6.994096743119999,-0.12344964205,exp,0.840993890103,0.480898346963,9,6,-1,4,4,2,0,0,0,0,3,5,521571
85f18a8d53084b0da382ed429a39932f,2500,44.30176897649999,0,-3.69254649852,-0.0167742984704,exp,0.846284586758,0.480898346963,9,6,-1,4,4,2,0,0,0,0,3,6,903273
3ace3408fb914f889cf4d791d9757c03,2500,56.239565380100004,0,50.90063455439999,-0.5080225982050001,log,0.856497535813,0.480898346963,9,6,-1,4,4,2,0,0,0,0,3,9,21268
e2c3a1727fab41719646ce5c9335a612,2500,50.937081606999996,0,-3.4678299131699997,-0.618411371026,poly,0.925564283894,,2,2,-1,5,4,1,0,0,0,0,4,1,770482
cb6ca403dac24521a260004712c8a001,2500,36.180538623400004,0,3.3200229234599994,-7.283925905860001,poly,0.973906852036,,2,2,-1,5,4,1,0,0,0,0,4,8,247965
7639098d98454c739765ba42ad390960,2500,49.2736438939,0,-28.6252990332,-2.6099690524900003,poly,1.0,,1,1,-1,5,4,1,0,0,0,0,4,9,787943
82889d388681458da4438d79e64fc18e,2500,69.3580141181,0,-2.5373965595400003,0.5192862513800001,poly,0.944746387185,0.455119613313,1,1,-1,6,3,1,0,0,0,0,5,0,665645
691a4336849d423592b06fd1744c0fa4,2500,38.8501788889,0,2.4072559336099997,-0.821992662994,poly,0.9621141388500001,0.455119613313,3,3,-1,6,3,1,0,0,0,0,5,1,936259
aa94ec2d2a044b128f851884e082bdf4,2500,73.12869810689999,0,13.212121511600001,1.40333256803,poly,0.943472938278,0.455119613313,2,2,-1,6,3,1,0,0,0,0,5,3,679239
57c1c7cb04cd4a569e3b41c3483b9acb,2500,51.452605786999996,0,2.54731513364,-1.67587234787,poly,0.9641545387039999,0.455119613313,3,2,-1,6,3,1,0,0,0,0,5,4,788438
be12e721fc134852985cb5d27caa81d6,2500,65.33706236479999,0,17.893384343599998,-2.85797587842,poly,0.9426306120640001,0.455119613313,1,2,-1,6,3,1,0,0,0,0,5,5,108941
abf2f007372f4765a56fb054054e8e9e,2500,51.2268290585,0,-88.23586643200001,1.04474169039,poly,0.922032284297,0.455119613313,1,3,-1,6,3,1,0,0,0,0,5,8,292350
65d450086e94483586aa1b4b31ef7423,2500,40.713273384299995,0,0.525663262572,0.012120539254299999,log,0.9496532328820001,,9,4,-1,6,2,2,0,0,0,0,6,7,265287
867b0098f00e4d11ae1c8d401e58aaf0,2500,40.385848628000005,0,4.285129045930001,0.042926935414699996,exp,0.972645541269,0.5581106265510001,7,10,-1,0,6,4,0,0,0,0,7,2,630104
1a3a34ee74c4412aad4ce0785ebf1638,2500,11.4567852673,0,0.0076945553460200005,-12.2213355171,poly,0.8727595412010001,,3,3,-1,7,1,2,0,0,0,0,8,2,155697
5d7093ee73f64662997e98c98c655852,2500,16.526958627,0,-2.8937934945599997,-3.79924866815,poly,0.8536155212540001,,2,3,-1,7,1,2,0,0,0,0,8,3,352543
8721213b16f14c399c00b9291c35e993,2500,50.0694090199,0,6.537938486490001,-3.00278139373,poly,0.838957527869,,2,2,-1,7,1,2,0,0,0,0,8,7,212104
470f018c61694f32a21f0172d4274e87,2500,20.2021669744,0,1.1470193930700001,0.295832384425,poly,0.813114682966,0.455119613313,3,1,-1,3,6,1,0,0,0,0,9,0,958673
05e810a771cb478ea3a2c55612f8dfb2,2500,13.674233681099999,0,-36.6227683124,0.783018298813,poly,0.8870933626209999,0.455119613313,1,3,-1,3,6,1,0,0,0,0,9,4,544085
3f656ee85cd94cb89414d17c3686d4ff,2500,18.6611689485,0,-22.979068975500002,0.967466519035,poly,0.8703801825409999,0.455119613313,2,3,-1,3,6,1,0,0,0,0,9,6,176186
601568e58ba5487297fa9314ecf407d6,2500,29.866214744,0,8.155392671760001,-0.705363864003,poly,0.8413613759749999,0.455119613313,2,2,-1,3,6,1,0,0,0,0,9,8,85871
25916f41dd984511a5576dcfa7749ac2,2500,4.61951155074,0,-13.544352491600002,-0.0950188577877,log,0.8667109373,,6,10,-1,0,5,5,0,0,0,0,10,0,314957
d6ddfb716f2645239c8f3fa03cc6135e,2500,20.9470158884,0,80.0232581929,0.43952400589400004,log,0.874285845073,,6,10,-1,0,5,5,0,0,0,0,10,2,611230
539267bf5f35485e89a3b19205803671,2500,24.717989715,0,14.1857488072,0.75604559526,exp,0.8407927684119999,,6,10,-1,0,5,5,0,0,0,0,10,8,28405
1bbd67431a144b6ba13a688aa80bfd48,2500,15.005236287,0,-0.875694850532,0.029013493954,log,0.847669255274,0.455119613313,10,1,-1,9,0,1,0,0,0,0,11,1,751784
376209bd638d4bf3a78b25fd788346e5,2500,34.3040664349,0,-66.7044864101,0.242041632519,log,0.828248579431,0.455119613313,10,1,-1,9,0,1,0,0,0,0,11,2,754440
ff5ba58a10b544fe9b268b2ab0ec07ec,2500,11.270332095799999,0,-3.9249051184500003,-0.0184171108844,exp,0.837307752782,0.455119613313,10,1,-1,9,0,1,0,0,0,0,11,3,889129
9d45828ad56d48209c86a1b0215dc80e,2500,13.7346109091,0,2.2284048427400003,0.0239688712995,exp,0.848633568624,0.455119613313,10,1,-1,9,0,1,0,0,0,0,11,4,386848
119754350a5f44b2b3f164a689aa9a01,2500,18.722252616400002,0,3.02955977778,0.0381653659541,exp,0.8386147468359999,0.455119613313,10,1,-1,9,0,1,0,0,0,0,11,5,678649
418228fb0a61415cad3f07b3f4ad249d,2500,16.7913491467,0,-39.5073753385,0.55169306797,log,0.863070901189,0.455119613313,10,1,-1,9,0,1,0,0,0,0,11,6,528061
ed63ea7e47344c4bbd05b7d9f96d0fef,2500,14.626011546700001,0,-5.95121332275,0.116445454341,log,0.860658860769,0.455119613313,10,1,-1,9,0,1,0,0,0,0,11,8,178965
066073620ce1417da533fe0c275c32e8,2500,16.103038656400003,0,-0.00824968576354,-0.29095435954,poly,0.935398158826,,2,1,-1,1,1,8,0,0,0,0,12,0,514301
7edee3bcdef14c689f8177f845fcd451,2500,29.2526152473,0,337.304480822,-5.382429241640001,poly,0.929036463598,,2,3,-1,1,1,8,0,0,0,0,12,1,521945
37aab06e5fd14dfe98461e92712a89c9,2500,27.004169009699996,0,-10.024353701799999,5.34954418102,poly,0.941795599869,,2,1,-1,1,1,8,0,0,0,0,12,4,340459
dcf732e601e447689aedd7189d579a3e,2500,15.1119571514,0,19.665746673399997,-4.96901934666,poly,0.977855026105,,2,3,-1,1,1,8,0,0,0,0,12,5,999595
d5dec05b1f48406aafda5dfc287c8b92,2500,32.8143525167,0,-81.0194001633,-5.54476373294,poly,0.9869438150040001,,2,1,-1,1,1,8,0,0,0,0,12,8,685971
653323032da1430699d05b02112c2c59,2500,27.9823740146,0,-16.2687343544,0.619431584133,poly,0.977647522062,0.51389834237,2,3,-1,6,1,3,0,0,0,0,13,1,979341
b9c97b4c7ce14c90870e2e6dcb0b6299,2500,4.78519478645,0,-131.303499347,-0.0284886177321,log,0.9592684012039999,,10,7,-1,3,6,1,0,0,0,0,14,5,282242
b271e2dbabbb4786989c3ec21ebeec15,2500,28.134672551599998,0,-58.0784147049,-0.569183059873,exp,0.9507332053669999,,10,7,-1,3,6,1,0,0,0,0,14,6,723793
e14c67d0efff47a0ac971212c7b799af,2500,23.2940136644,0,-19.1235335727,0.10449937649700002,log,0.9624949430419999,0.480898346963,9,9,-1,1,7,2,0,0,0,0,15,3,306883
999a562b55b24f5391ffd119acb032d3,2500,8.37456381417,0,-72.6142417172,1.50870849277,log,0.936880343548,0.480898346963,9,9,-1,1,7,2,0,0,0,0,15,5,682441
fdfcbdb2f82141b596b7ee52f18e1e25,2500,22.6881912988,0,-22.6667732985,0.58751168992,log,0.963965618864,0.480898346963,9,9,-1,1,7,2,0,0,0,0,15,6,528342
062b2ea6d9274f49a11f882e8d92569c,2500,23.058977867,0,-18.3046763901,0.212908560973,log,0.966499454901,0.480898346963,9,9,-1,1,7,2,0,0,0,0,15,9,367310
590b114db01d47c3a7d6cb26f5e1166d,2500,51.8187916846,0,0.0864470074944,-20.6449775367,poly,0.871125647925,,3,1,-1,6,13,1,0,0,0,0,16,1,39632
a68aec0e1ebd4fb4af8c6e1c6bd8a760,2500,55.970441977700006,0,-0.33654413321800003,-1.92126325088,poly,0.8694913533490001,,3,1,-1,6,13,1,0,0,0,0,16,2,734231
4bfe2961243a46fb81dc97c733db6c99,2500,48.7200994954,0,-0.0486303884015,-11.7015959048,poly,0.842453975289,,3,3,-1,6,13,1,0,0,0,0,16,3,50903
2f22fde667fe4f34a8d1b52c9b45c714,2500,27.553221095,0,-0.301238683434,1.30437972208,poly,0.849476395403,,2,3,-1,6,13,1,0,0,0,0,16,6,501722
02fdfd82ad704fcdbf8e53df6ed4279c,2500,46.7486932276,0,0.0535602337638,3.18221942114,poly,0.82790661436,,2,3,-1,6,13,1,0,0,0,0,16,8,904928
93170ae23c63498a8e8f51ff5b3eba48,2500,44.8031080549,0,35.0035073845,-7.61603136466,poly,0.8589324396269999,,1,2,-1,6,13,1,0,0,0,0,16,9,204914
9212bd3de5014c5789620599c20beb2a,2500,46.295890211899994,0,-1.33833456913,-0.476635922438,poly,0.860425377159,0.333808200695,3,3,-1,8,12,0,0,0,0,0,17,1,309486
5e79c74259fd43019786e1344a73efb9,2500,51.3658641963,0,5.25792000317,1.40619096092,poly,0.832127281151,0.333808200695,2,1,-1,8,12,0,0,0,0,0,17,2,793828
cf8439d7ae994cf3823ac9301f523fe6,2500,57.5066671271,0,-25.7384748173,2.56784429148,poly,0.822940233365,0.333808200695,1,2,-1,8,12,0,0,0,0,0,17,4,962109
2e4fd1148a3f49a8827701df1760b10f,2500,54.6734499047,0,-45.4430846395,2.28465717336,poly,0.8424371484890001,0.333808200695,2,1,-1,8,12,0,0,0,0,0,17,7,765655
88384ec2641547c09656b238ed458d8b,2500,54.5674929862,0,0.28386365678000003,-0.0894460540849,poly,0.85896559846,0.333808200695,2,1,-1,8,12,0,0,0,0,0,17,9,957061
b75cb661476b400d90f2ce30a315458c,2500,63.8129383832,0,5.853484856790001,0.09917048148350001,exp,0.8723649070980001,,10,16,-1,4,5,11,0,0,0,0,18,0,20017
d4ef796f026b4a279820b6ed14f66247,2500,71.3341288401,0,-141.41209899,0.361765246539,log,0.818929219493,,10,16,-1,4,5,11,0,0,0,0,18,3,885041
8bff76a626344550bd7d53caf8430766,2500,67.4836832729,0,23.6655530048,0.109491098467,exp,0.836994196899,,10,16,-1,4,5,11,0,0,0,0,18,5,383444
